Date,Account,Description,x,Account2,Beginning Balance,Activity,Ending Balance,Month,Qtr,Year,CC,CC Ar,CC Name,ADQ CC,P&L Line,BS/PL,ADQ ACC,ADQ ACC Name,Category,Sub Group,Group,Main,ADQ ACC BS,ADQ ACC Name BS,Category BS,Sub Group BS,Group BS,Main BS,Year - Month,Report,AED K,Year - Qtr,EBITDA,Column1,Factory,BU,OHC,TURBO ACC,Column2,TURBO MAP,Scenario,CC2,CC Ar3,YTD/YTG,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Date.1,Account.1,Description.1,x.1,Account2.1,Beginning Balance.1,Activity.1
2026-11-30,33150000,مصروف وقود وزيوت وشحوم,Adel,01.13.1906.33150000.7100.00.1301.00000.00000,,328.57142857142856,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5524002.0,Vehicle Fuel,0.0,Petrol & Diesel,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.021938400785967052,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33150000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,37200000,مطالبات وطوارئ,Adel,01.00.0000.37200000.00000.00.00000.00000.00000,,441193.81835714285,,Nov,Q4,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,6021004.0,Other Non Operating Income,0.0,Other Income/Expense,03 - Other Exp,05 - Other Income/Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,29.458090295596104,Q3,Other Income/Exp,0.0,All,0.0, ,37200000.0,,03 - Other Exp,,,,YTD,,,,,,,,,,,
2026-11-30,37200000,مطالبات وطوارئ,Adel,01.00.0000.37200000.8800.00.00000.00000.00000,,65813.7295,,Nov,Q4,2026,8800,التمويلية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,6021004.0,Other Non Operating Income,0.0,Other Income/Expense,03 - Other Exp,05 - Other Income/Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,4.3943199238832875,Q3,Other Income/Exp,0.0,All,0.0, ,37200000.88,,03 - Other Exp,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1101.33281000.7100.00.00000.00000.00000,,1912.1214285714284,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.12767052337393525,Q3,EBITDA,0.0,All,13.0,OHC,33281000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1101.33281000.7100.00.1301.00000.00000,,20513.897142857142,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.3696933393107527,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33281000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1101.33281000.7200.00.00000.00000.00000,,82789.65,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,5.52778593843894,Q3,EBITDA,0.0,All,13.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1101.33281000.7200.00.1301.00000.00000,,27053.421428571426,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.8063311363137762,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1201.33281000.7100.00.00000.00000.00000,,6517.5428571428565,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.4351701179904425,Q3,EBITDA,0.0,All,13.0,OHC,33281000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1407.33281000.7200.00.1301.00000.00000,,5244.0,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.3501368765440342,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.13.1906.33281000.7100.00.00000.00000.00000,,2902.928571428571,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.1938257709440189,Q3,EBITDA,0.0,All,13.0,OHC,33281000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.14.1101.33281000.7200.00.1401.00000.00000,,35986.95,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,2.4028143152834343,Q3,EBITDA,1401.0,Meat,14.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.14.1407.33281000.7200.00.1301.00000.00000,,2247.428571428571,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.15005866137601462,Q3,EBITDA,1301.0,Chicken,14.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33281000,مطبوعات,Adel,01.14.1407.33281000.7200.00.1401.00000.00000,,7491.428571428572,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5518007.0,Office Supplies,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.5001955379200489,Q3,EBITDA,1401.0,Meat,14.0,OHC,33281000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33291200,معارض خارجية,Adel,01.13.1407.33291200.7200.00.1301.00000.00000,,127794.9542142857,,Nov,Q4,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5517005.0,Int.Travel Trans. Exps,0.0,Transportation & Travel Exp.,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,8.53274715993094,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33291200.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,33291200,معارض خارجية,Adel,01.13.1407.33291200.7400.00.1301.00000.00000,,35776.25357142857,,Nov,Q4,2026,7400,تصدير,Export,EXPORT,04 - Overhead Expenses,PL,5517005.0,Int.Travel Trans. Exps,0.0,Transportation & Travel Exp.,03 - Export,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,2.388746315779433,Q3,EBITDA,1301.0,Chicken,13.0, ,33291200.74,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.6070.00.1301.00000.00000,,14193.792857142855,,Nov,Q4,2026,6070,مسطحات,General Service,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.9477060063525976,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.607,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.6900.00.00000.00000.00000,,2513.5385714285712,,Nov,Q4,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.16782657217256935,Q3,EBITDA,0.0,All,13.0, ,31121000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.6900.00.1301.00000.00000,,15376.863571428572,,Nov,Q4,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.0266985091425902,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.6900.00.1401.00000.00000,,-0.16428571428571426,,Nov,Q4,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-1.0969200392983526e-05,Q3,EBITDA,1401.0,Meat,13.0, ,31121000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8100.00.1301.00000.00000,,70972.5457142857,,Nov,Q4,2026,8100,الادارة العليا,Top Management,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,4.738769160331556,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.81,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8200.00.1301.00000.00000,,41398.307857142856,,Nov,Q4,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,2.764125516267801,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8300.00.1301.00000.00000,,5915.649285714286,,Nov,Q4,2026,8300,ادارة النظم,IT,G&A-IT,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.39498225851066876,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.83,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8400.00.1301.00000.00000,,17742.97214285714,,Nov,Q4,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.1846813208824958,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8410.00.1301.00000.00000,,54412.66071428571,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,3.633081439159091,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8600.00.1301.00000.00000,,2366.108571428571,,Nov,Q4,2026,8600,الشئون القانونية,Legal,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.15798281173990592,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.86,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31121000,وجبات عاملين,Adel,01.13.1407.31121000.8700.00.1301.00000.00000,,39035.81357142857,,Nov,Q4,2026,8700,ادارة الامن,Security,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5512018.0,Food Exp,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,2.6063840269365404,Q3,EBITDA,1301.0,Chicken,13.0, ,31121000.87,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.00.0000.31131000.00000.00.00000.00000.00000,,-1000.0,,Nov,Q4,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-0.06676904587033451,Q3,EBITDA,0.0,All,0.0, ,31131000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.00.1407.31131000.8410.00.00000.00000.00000,,107866.69,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,7.202155972491154,Q3,EBITDA,0.0,All,0.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.12.1407.31131000.8410.00.00000.00000.00000,,0.0,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,0.0,All,12.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1101.31131000.7100.00.1301.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1201.31131000.7100.00.1301.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1405.31131000.7100.00.00000.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,0.0,All,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1405.31131000.8410.00.00000.00000.00000,,14645.66,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.9778767443413233,Q3,EBITDA,0.0,All,13.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1406.31131000.7100.00.1301.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1406.31131000.7100.00.1401.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1401.0,Meat,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1406.31131000.8410.00.00000.00000.00000,,8368.42,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.5587514188422248,Q3,EBITDA,0.0,All,13.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8200.00.00000.00000.00000,,9775.5,,Nov,Q4,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.652700807905455,Q3,EBITDA,0.0,All,13.0, ,31131000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8200.00.1301.00000.00000,,0.0,,Nov,Q4,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0, ,31131000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8400.00.00000.00000.00000,,0.0,,Nov,Q4,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,0.0,All,13.0, ,31131000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8400.00.1301.00000.00000,,0.0,,Nov,Q4,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0, ,31131000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8410.00.00000.00000.00000,,11989.36,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.8005181277959539,Q3,EBITDA,0.0,All,13.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8410.00.1301.00000.00000,,0.0,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1407.31131000.8450.00.00000.00000.00000,,0.0,,Nov,Q4,2026,8450,الموارد البشريه,HR ,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,0.0,All,13.0, ,31131000.845,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1801.31131000.7100.00.1301.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1802.31131000.7100.00.1301.00000.00000,,0.0,,Nov,Q4,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0,Q3,EBITDA,1301.0,Chicken,13.0,OHC,31131000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-11-30,31131000,عمالة خارجية,Adel,01.13.1906.31131000.8410.00.00000.00000.00000,,14824.56,,Nov,Q4,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5512019.0,Casual Labors,0.0,Salaries & Benefits,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.9898217266475262,Q3,EBITDA,0.0,All,13.0, ,31131000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
